price,carat,city,depth,table,x,y,z,cut,color,clarity
1238,0.4,Dubai,61.8,56.0,4.77,4.74,2.94,Ideal,E,VVS2
1024,0.35,Madrid,61.2,60.0,4.54,4.51,2.77,Premium,H,VVS1
12156,1.56,Tel Aviv,61.5,58.0,7.47,7.43,4.58,Premium,E,VS2
1592,0.57,Las Vegas,59.8,59.0,5.39,5.41,3.23,Very Good,J,IF
6320,1.71,New York City,62.8,57.0,7.58,7.55,4.75,Ideal,J,SI1
12851,1.53,Luxembourg,61.3,59.0,7.35,7.4,4.52,Premium,E,SI1
1061,0.41,New York City,61.4,59.0,4.79,4.75,2.93,Premium,G,VS2
2942,0.76,Amsterdam,61.6,59.0,5.84,5.82,3.59,Premium,D,SI1
7277,1.02,London,63.7,55.0,6.29,6.4,4.04,Very Good,E,SI1
7365,1.25,Tel Aviv,62.2,57.0,6.92,6.88,4.29,Ideal,H,VS2
835,0.36,Paris,61.4,54.0,4.59,4.63,2.83,Ideal,E,VS1
547,0.26,Kimberly,59.0,61.0,4.17,4.2,2.47,Very Good,F,VVS1
2815,0.7,Luxembourg,61.4,56.0,5.7,5.76,3.52,Ideal,H,SI1
9450,1.5,Surat,60.1,60.0,7.42,7.35,4.44,Premium,E,SI2
1187,0.41,Zurich,61.4,56.0,4.77,4.81,2.94,Ideal,E,VVS2
9362,1.24,Surat,61.2,56.0,6.88,6.92,4.22,Ideal,G,VVS2
6411,1.06,Surat,62.7,55.0,6.53,6.49,4.08,Ideal,G,VS2
6806,1.5,Amsterdam,60.5,59.0,7.38,7.47,4.49,Premium,J,SI1
5976,1.26,Surat,62.9,59.0,6.82,6.85,4.3,Very Good,E,SI2
1395,0.53,Tel Aviv,63.4,58.0,5.13,5.16,3.26,Good,G,VS2
1333,0.4,Kimberly,59.8,58.0,4.79,4.85,2.88,Premium,G,IF
18029,2.16,Paris,62.0,56.0,8.28,8.3,5.14,Ideal,I,SI1
4985,1.15,Amsterdam,62.2,60.0,6.69,6.66,4.15,Premium,G,SI2
4670,1.09,Luxembourg,62.1,56.0,6.66,6.59,4.12,Ideal,G,SI2
18149,2.01,Amsterdam,59.1,58.0,8.29,8.36,4.92,Very Good,H,SI1
13081,1.75,Tel Aviv,61.4,59.0,7.79,7.69,4.75,Premium,H,SI1
2909,0.9,Tel Aviv,61.9,57.0,6.19,6.13,3.81,Ideal,I,SI2
665,0.39,Dubai,60.7,57.0,4.69,4.8,2.88,Ideal,G,SI1
1908,0.53,Kimberly,62.3,55.0,5.22,5.18,3.24,Ideal,F,VS1
5408,1.2,Paris,62.2,55.0,6.75,6.92,4.25,Very Good,I,SI1
5273,1.01,Tel Aviv,62.9,61.0,6.35,6.33,3.99,Premium,G,SI1
17019,2.07,Antwerp,59.8,58.0,8.23,8.26,4.93,Very Good,H,SI1
863,0.3,New York City,62.2,55.0,4.31,4.34,2.69,Ideal,G,IF
9256,1.63,London,62.0,54.0,7.67,7.6,4.73,Premium,I,SI1
2321,0.57,Las Vegas,60.2,57.0,5.38,5.41,3.25,Ideal,F,VVS2
5749,1.01,Antwerp,61.0,59.0,6.47,6.44,3.94,Premium,E,SI1
919,0.43,London,62.6,56.0,4.88,4.84,3.04,Ideal,D,SI2
5754,0.9,Luxembourg,60.1,59.0,6.22,6.26,3.75,Very Good,G,IF
11560,1.7,Luxembourg,63.6,59.0,7.46,7.55,4.77,Very Good,H,SI1
863,0.41,Antwerp,61.8,57.0,4.73,4.78,2.94,Ideal,F,VS2
716,0.32,Kimberly,61.0,56.0,4.45,4.48,2.72,Ideal,F,VS1
994,0.5,Antwerp,66.5,59.0,5.01,4.91,3.3,Fair,F,SI1
2673,0.7,New York City,60.8,58.0,5.7,5.74,3.48,Premium,E,VS2
2309,0.67,Amsterdam,58.7,61.5,5.67,5.79,3.37,Good,F,VS2
3044,0.83,Amsterdam,62.1,57.0,6.03,5.95,3.72,Ideal,G,SI1
4044,0.9,Madrid,61.4,56.0,6.19,6.23,3.81,Ideal,G,SI2
1295,0.58,Tel Aviv,63.5,56.0,5.28,5.34,3.37,Good,G,SI1
3171,0.83,Antwerp,61.6,55.0,6.04,6.08,3.73,Ideal,H,VS2
2723,0.7,Paris,62.3,57.0,5.65,5.68,3.53,Ideal,G,VS2
878,0.3,Tel Aviv,62.7,59.0,4.32,4.29,2.7,Premium,H,VVS1
4731,1.5,Tel Aviv,64.0,61.0,7.15,7.04,0.0,Good,G,I1
14037,2.05,Dubai,60.3,60.0,8.17,8.24,4.95,Ideal,J,SI1
945,0.4,Las Vegas,61.1,56.0,4.79,4.77,2.92,Ideal,E,SI1
5404,1.0,Kimberly,62.4,59.0,6.75,6.72,4.2,Premium,H,VS2
1077,0.33,Madrid,61.0,56.0,4.47,4.45,2.72,Ideal,D,VS1
6826,1.01,Amsterdam,60.6,57.0,6.47,6.53,3.94,Ideal,G,VS2
775,0.41,Kimberly,62.2,55.0,4.79,4.76,2.97,Ideal,J,VS1
779,0.32,Kimberly,60.3,58.0,4.44,4.48,2.69,Ideal,G,VVS1
2081,0.56,New York City,61.6,56.0,5.32,5.29,3.27,Ideal,G,VVS2
1727,0.53,Antwerp,63.0,58.0,5.17,5.15,3.25,Premium,G,VS1
8794,1.52,Kimberly,63.7,58.0,7.23,7.3,4.63,Very Good,I,SI1
1914,0.53,Tel Aviv,60.8,58.0,5.25,5.18,3.17,Premium,G,VVS2
2854,0.91,Las Vegas,64.4,62.0,6.06,6.03,3.89,Fair,J,VS2
5048,1.06,Surat,59.1,58.0,6.66,6.71,3.95,Very Good,H,SI1
1814,0.56,Antwerp,62.6,55.0,5.29,5.25,3.3,Ideal,F,VS2
9952,1.52,Kimberly,61.6,57.0,7.4,7.33,4.54,Premium,G,SI1
1746,0.5,Surat,61.3,60.0,5.11,5.07,3.12,Premium,E,VS2
1191,0.52,Luxembourg,62.1,55.0,5.14,5.17,3.2,Ideal,F,SI2
8778,1.01,Kimberly,62.8,57.0,6.42,6.39,4.02,Ideal,G,IF
969,0.41,Dubai,61.8,58.0,4.76,4.75,2.94,Premium,F,SI1
4278,1.07,Antwerp,58.5,61.0,6.71,6.59,3.89,Premium,G,SI2
8831,1.55,Kimberly,62.6,56.0,7.35,7.41,4.62,Ideal,I,VS2
1445,0.55,Paris,62.7,60.0,5.27,5.19,3.28,Premium,G,VS2
456,0.3,Paris,63.5,58.0,4.24,4.29,2.71,Good,G,VS2
1114,0.36,Las Vegas,61.6,57.0,4.59,4.56,2.82,Ideal,D,VVS2
3295,0.7,Kimberly,60.7,56.0,5.77,5.82,3.52,Very Good,E,VVS2
8877,1.21,Surat,61.5,57.0,6.81,6.74,4.17,Premium,F,VS2
776,0.3,Luxembourg,62.6,57.0,4.29,4.27,2.68,Ideal,G,VS1
17182,2.03,Kimberly,61.1,57.0,8.16,8.21,5.0,Ideal,G,SI2
10696,1.51,Luxembourg,63.5,57.0,7.23,7.28,4.61,Good,E,SI1
1814,0.54,New York City,61.2,57.0,5.25,5.21,3.2,Ideal,H,VVS1
8121,1.14,Kimberly,61.8,55.0,6.71,6.76,4.16,Ideal,G,VS1
961,0.41,Dubai,61.4,55.0,4.8,4.78,2.94,Ideal,G,VS1
1059,0.36,Antwerp,61.4,56.0,4.61,4.64,2.84,Ideal,F,VVS2
776,0.3,Luxembourg,62.8,59.0,4.27,4.23,2.67,Premium,G,VS1
482,0.26,Paris,62.1,55.0,4.07,4.11,2.54,Ideal,H,VS1
3519,0.9,Surat,61.6,58.0,6.15,6.23,3.81,Very Good,F,SI2
17849,2.01,Zurich,61.3,59.0,8.16,8.08,4.98,Premium,H,SI1
2788,0.7,Dubai,60.5,60.0,5.74,5.77,3.48,Very Good,H,VVS1
6301,1.02,Amsterdam,62.5,58.0,6.41,6.46,4.02,Premium,G,VS2
1090,0.4,Surat,62.2,55.0,4.71,4.77,2.95,Ideal,E,VS2
729,0.36,Surat,60.3,60.0,4.64,4.58,2.78,Premium,I,VS1
599,0.38,Antwerp,62.0,53.0,4.68,4.71,2.91,Ideal,D,SI2
11480,1.01,Madrid,59.3,59.0,6.56,6.53,3.88,Premium,D,VVS1
2737,0.7,Antwerp,61.7,63.0,5.61,5.64,3.47,Very Good,F,VS2
4256,1.0,Paris,65.2,56.0,6.3,6.12,4.05,Fair,E,SI2
1255,0.7,Antwerp,57.4,63.0,5.89,5.8,3.36,Good,H,I1
1584,0.55,Zurich,61.4,56.0,5.28,5.31,3.25,Ideal,H,SI1
4656,0.75,Paris,59.4,59.0,5.88,5.94,3.51,Very Good,D,VVS2
1872,0.58,Antwerp,62.1,58.0,5.35,5.4,3.34,Very Good,G,VVS2
1637,0.62,Zurich,62.7,54.0,5.47,5.53,3.45,Ideal,F,SI1
3381,0.8,Surat,63.5,57.0,5.87,5.91,3.74,Very Good,G,VS1
5697,1.06,Antwerp,61.8,55.0,6.54,6.57,4.04,Ideal,I,SI1
11572,1.21,Tel Aviv,61.5,56.0,6.83,6.89,4.22,Ideal,G,VVS1
670,0.42,Surat,61.5,54.0,4.87,4.89,3.0,Very Good,H,SI1
1546,0.51,Surat,62.4,57.0,5.11,5.09,3.18,Premium,G,VS2
4200,1.0,Paris,62.7,58.0,6.33,6.31,3.96,Premium,H,SI2
477,0.32,Kimberly,61.0,61.0,4.38,4.41,2.68,Very Good,G,SI1
779,0.32,Surat,61.7,56.0,4.39,4.42,2.72,Ideal,G,VVS1
16370,1.51,Las Vegas,62.1,56.0,7.34,7.38,4.57,Ideal,F,VS1
5715,1.27,Antwerp,60.6,59.0,6.97,7.0,4.23,Very Good,H,SI2
9243,1.01,Amsterdam,62.8,58.0,6.35,6.39,4.0,Very Good,F,VVS1
5593,1.5,Zurich,61.3,57.0,7.36,7.39,4.52,Ideal,I,I1
13929,2.01,Luxembourg,56.7,58.0,8.31,8.36,4.73,Good,H,SI1
6288,1.01,Tel Aviv,58.8,59.0,6.55,6.59,3.86,Very Good,F,VS2
521,0.33,Surat,61.6,57.0,4.41,4.46,2.73,Ideal,I,VS1
10929,1.64,London,61.4,57.0,7.59,7.55,4.65,Ideal,F,SI2
555,0.35,Luxembourg,60.6,56.0,4.56,4.58,2.77,Ideal,G,SI1
10800,1.01,Madrid,59.2,60.0,6.48,6.59,3.87,Very Good,F,IF
619,0.3,Kimberly,64.2,57.0,4.24,4.13,2.69,Good,E,VS2
596,0.34,Tel Aviv,60.3,54.0,4.53,4.56,2.74,Very Good,G,VS2
489,0.31,Surat,62.5,60.0,4.31,4.36,2.71,Very Good,H,VS2
2254,0.72,Luxembourg,64.1,57.0,5.64,5.71,3.64,Good,D,SI2
884,0.47,Antwerp,62.1,54.0,4.98,5.0,3.1,Ideal,I,VS2
5096,1.21,Antwerp,61.9,59.0,6.84,6.77,4.21,Premium,J,VS2
13485,1.13,Kimberly,61.8,57.0,6.66,6.71,4.13,Ideal,E,VVS1
8919,1.23,Dubai,61.3,58.0,6.89,6.87,4.22,Premium,G,VS1
1134,0.55,New York City,64.1,54.0,5.21,5.18,3.33,Good,J,VS2
12655,2.08,Antwerp,62.8,60.0,8.12,8.03,5.07,Premium,H,SI2
5948,1.03,Kimberly,61.2,54.0,6.53,6.61,4.02,Very Good,D,SI1
5578,1.2,Kimberly,60.1,56.0,6.9,6.84,4.13,Ideal,I,SI1
554,0.24,Surat,60.8,59.0,4.02,4.0,2.44,Premium,H,VVS1
4213,0.79,Amsterdam,62.4,60.0,5.86,5.88,3.66,Very Good,D,VS1
5257,1.2,Paris,63.2,58.0,6.71,6.75,4.25,Very Good,I,SI1
4375,1.01,Luxembourg,60.0,62.0,6.41,6.53,3.88,Very Good,I,SI1
18236,2.02,Paris,58.8,61.0,8.21,8.25,4.84,Good,E,SI2
872,0.31,Las Vegas,61.9,55.0,4.39,4.34,2.7,Ideal,E,VS2
701,0.4,Madrid,61.3,56.0,4.73,4.76,2.91,Ideal,G,SI1
7747,1.3,Luxembourg,61.9,56.0,6.97,7.05,4.34,Very Good,H,VS1
2363,0.75,Madrid,59.0,58.0,5.95,5.99,3.52,Very Good,E,SI2
1813,0.53,Las Vegas,61.9,56.0,5.21,5.19,3.22,Ideal,E,VS2
974,0.35,Tel Aviv,61.8,56.0,4.52,4.57,2.81,Ideal,G,IF
2777,0.7,Las Vegas,62.7,59.0,5.67,5.63,3.54,Premium,E,SI1
7917,1.11,Paris,62.1,57.0,6.61,6.63,4.11,Ideal,G,VS1
17759,2.01,Amsterdam,59.3,61.0,8.14,8.19,4.84,Very Good,E,SI2
3732,1.27,Zurich,60.2,62.0,7.05,7.0,4.23,Premium,I,I1
1554,0.5,Paris,62.1,55.0,5.11,5.13,3.18,Ideal,E,VS2
15397,2.25,Paris,61.3,58.0,8.52,8.42,0.0,Premium,I,SI1
2362,0.7,Tel Aviv,61.0,59.0,5.69,5.75,3.49,Very Good,F,VS2
3389,0.78,Surat,62.2,55.0,5.92,5.95,3.69,Ideal,D,SI1
459,0.34,Surat,60.2,57.0,4.5,4.54,2.72,Ideal,I,SI1
1781,0.51,Las Vegas,60.5,56.0,5.24,5.18,3.15,Premium,E,VS2
764,0.3,Kimberly,62.2,57.0,4.28,4.3,2.67,Ideal,G,VVS1
913,0.34,Tel Aviv,61.9,55.0,4.5,4.55,2.8,Ideal,H,IF
891,0.33,Las Vegas,62.1,55.0,4.44,4.41,2.75,Ideal,I,IF
2919,0.73,Las Vegas,61.9,55.0,5.79,5.76,3.58,Ideal,H,VS1
1700,0.5,Antwerp,61.5,57.0,5.08,5.1,3.13,Ideal,E,SI1
3989,0.9,Dubai,61.9,58.0,6.14,6.18,3.81,Good,H,VS2
1007,0.41,Surat,61.9,56.0,4.77,4.8,2.96,Ideal,D,VS2
9711,1.01,Paris,61.8,59.0,6.42,6.39,3.96,Premium,E,VVS2
619,0.3,Las Vegas,63.8,56.0,4.28,4.2,2.71,Ideal,E,VS2
3746,0.91,Amsterdam,62.2,56.0,6.17,6.14,3.83,Ideal,F,SI2
1753,0.53,Kimberly,60.0,58.0,5.29,5.24,3.16,Premium,D,SI1
5065,1.07,Madrid,61.5,56.0,6.6,6.66,4.08,Ideal,H,SI1
440,0.34,Dubai,61.4,55.0,4.51,4.55,2.78,Ideal,H,SI1
2432,0.71,Antwerp,61.5,60.0,5.7,5.74,3.52,Ideal,I,VS1
3540,0.72,Paris,62.0,56.0,5.74,5.78,3.57,Ideal,G,VS1
3061,0.74,Madrid,62.4,57.0,5.76,5.81,3.61,Very Good,H,VVS1
2634,0.61,Madrid,62.2,55.0,5.42,5.45,3.38,Ideal,F,VVS2
1030,0.32,Dubai,60.5,59.0,4.49,4.45,2.7,Premium,D,VS1
1207,0.43,Surat,62.0,59.0,4.8,4.82,2.98,Premium,G,VVS1
1020,0.32,Surat,60.5,58.0,4.47,4.42,2.69,Premium,E,VVS1
923,0.45,Kimberly,61.6,56.0,4.94,4.96,3.05,Ideal,H,SI1
924,0.31,Dubai,61.0,59.0,4.33,4.36,2.65,Premium,G,IF
1300,0.39,Zurich,60.7,58.0,4.69,4.73,2.86,Premium,E,VVS1
8463,1.27,Tel Aviv,62.5,58.0,6.92,6.87,4.31,Premium,D,SI1
8454,1.03,Las Vegas,62.4,57.0,6.39,6.47,4.01,Ideal,G,VVS1
6066,1.01,Luxembourg,62.6,58.0,6.37,6.48,4.02,Premium,F,VS1
798,0.4,Kimberly,57.1,64.0,4.88,4.9,2.79,Fair,G,VS1
6511,1.51,New York City,60.7,57.0,7.42,7.35,4.48,Ideal,I,VS2
5543,1.01,Surat,59.8,59.0,6.52,6.48,3.89,Premium,E,SI1
2089,0.72,Surat,62.1,55.3,5.72,5.74,3.56,Ideal,G,SI2
9735,1.01,Madrid,62.7,56.0,6.42,6.46,4.04,Ideal,E,VVS2
1929,0.57,Dubai,61.8,55.0,5.33,5.38,3.31,Ideal,H,VVS1
8397,1.7,Surat,60.2,61.0,7.79,7.68,4.66,Premium,F,SI2
1919,0.52,Kimberly,61.3,56.0,5.2,5.15,3.17,Ideal,D,VS2
1116,0.32,Surat,60.7,58.0,4.47,4.46,2.71,Premium,H,IF
2700,0.72,Madrid,63.5,55.0,5.7,5.74,3.63,Good,F,VS2
707,0.41,Madrid,63.4,56.0,4.73,4.76,3.01,Good,D,SI1
1237,0.5,New York City,62.1,59.0,5.09,5.12,3.17,Very Good,G,SI1
16064,2.0,Kimberly,62.9,56.0,7.94,8.0,5.01,Very Good,E,SI2
1974,0.51,Surat,61.8,56.0,5.16,5.1,3.17,Ideal,G,VVS2
16558,1.5,Luxembourg,60.3,60.0,7.43,7.34,4.45,Premium,E,VS1
3734,0.91,London,61.9,57.0,6.19,6.24,3.85,Very Good,I,VS1
5814,1.21,Paris,62.0,54.5,6.81,6.87,4.25,Ideal,H,SI2
523,0.31,Antwerp,60.7,60.0,4.39,4.34,2.65,Premium,J,VS1
1712,0.5,Dubai,61.9,59.0,5.07,5.1,3.15,Ideal,D,VS2
4572,1.15,Luxembourg,62.6,55.0,6.74,6.65,4.19,Ideal,H,SI2
464,0.31,Antwerp,61.8,54.0,4.34,4.36,2.69,Ideal,H,SI1
1199,0.48,New York City,58.6,62.0,5.14,5.2,3.03,Good,G,VS1
1008,0.43,Surat,62.3,56.0,4.85,4.82,3.01,Ideal,G,VS1
2275,0.52,Paris,61.8,56.0,5.17,5.19,3.2,Ideal,E,VS1
1436,0.56,Dubai,62.9,56.0,5.25,5.27,3.31,Very Good,F,SI1
5814,1.03,Tel Aviv,62.2,56.0,6.51,6.48,4.04,Premium,G,VS2
18791,2.15,Antwerp,62.6,54.0,8.29,8.35,5.21,Ideal,G,SI2
1966,0.5,Antwerp,62.3,59.0,5.01,5.04,3.13,Very Good,G,VVS1
1940,0.7,Las Vegas,61.6,56.0,5.71,5.65,3.5,Ideal,J,VS2
1120,0.4,Dubai,59.7,62.0,4.75,4.8,2.85,Good,G,IF
1114,0.33,Amsterdam,61.2,57.0,4.47,4.45,2.73,Ideal,E,VVS2
678,0.24,Surat,61.6,56.0,4.01,4.04,2.48,Ideal,E,VVS2
8780,1.5,Surat,60.5,60.0,7.26,7.32,4.41,Good,I,VS2
3392,1.04,Antwerp,60.1,58.0,6.65,6.56,3.97,Premium,E,SI2
415,0.29,Madrid,62.1,56.0,4.24,4.26,2.64,Good,F,VS1
8069,1.24,Surat,62.0,56.0,6.92,6.86,4.27,Ideal,H,VVS2
726,0.34,Kimberly,62.1,56.0,4.48,4.51,2.79,Ideal,F,VS2
6278,1.22,New York City,63.4,57.0,6.74,6.77,4.28,Very Good,G,SI1
4555,1.18,New York City,61.7,58.0,6.75,6.79,4.18,Premium,I,SI2
4455,1.2,Las Vegas,61.9,59.0,6.77,6.84,4.21,Very Good,I,SI2
776,0.3,Surat,62.9,57.0,4.31,4.28,2.7,Premium,H,VVS2
544,0.31,New York City,61.4,57.0,4.35,4.45,2.7,Ideal,G,VS2
2617,0.74,Antwerp,66.7,62.0,5.49,5.43,3.64,Fair,E,SI2
1985,0.54,Surat,61.0,56.0,5.25,5.3,3.22,Ideal,G,VVS2
1772,0.53,Amsterdam,61.6,55.7,5.21,5.24,3.22,Ideal,G,VS1
589,0.32,London,62.0,55.0,4.37,4.47,2.74,Ideal,D,SI1
734,0.31,Las Vegas,62.0,55.0,4.36,4.38,2.71,Ideal,D,VS2
1107,0.31,Zurich,62.3,56.0,4.34,4.3,2.69,Premium,E,VVS2
9574,1.2,Luxembourg,58.7,59.0,6.89,7.07,4.1,Very Good,F,VS1
698,0.31,Madrid,62.9,58.0,4.34,4.31,2.72,Premium,H,VS1
886,0.38,Zurich,57.1,63.0,4.77,4.86,2.75,Very Good,G,VS1
594,0.33,Surat,63.0,56.0,4.42,4.41,2.78,Ideal,H,SI1
12314,1.16,Kimberly,61.9,55.0,6.72,6.76,4.17,Ideal,D,VVS2
1013,0.3,Dubai,62.9,57.0,4.3,4.26,2.69,Ideal,G,VVS1
1041,0.37,Paris,63.0,58.0,4.58,4.53,2.87,Premium,E,VS2
2167,0.7,Amsterdam,63.1,64.0,5.61,5.58,3.53,Good,F,SI1
810,0.36,Surat,62.1,56.0,4.59,4.56,2.84,Ideal,E,SI1
3639,1.02,Antwerp,62.2,61.0,6.41,6.48,4.01,Good,J,SI2
7064,1.03,Antwerp,61.6,55.0,6.49,6.54,4.01,Ideal,G,VS2
3720,0.8,Surat,62.3,57.0,5.92,5.95,3.7,Very Good,F,VS1
12521,2.0,Tel Aviv,59.1,59.0,8.2,8.14,4.83,Premium,G,SI2
4897,1.1,Surat,62.0,56.0,6.67,6.62,4.12,Ideal,I,VS2
3679,0.9,Las Vegas,62.0,62.0,6.13,6.03,3.77,Premium,H,SI1
3506,0.91,Madrid,63.1,63.0,6.11,6.16,3.87,Good,G,SI1
2803,0.71,Las Vegas,63.5,55.0,5.66,5.64,3.59,Very Good,G,VS1
8396,1.51,Dubai,61.2,60.0,7.39,7.37,4.52,Ideal,I,SI1
6025,1.21,New York City,59.5,58.0,7.02,6.96,4.16,Premium,H,SI1
2260,0.62,Madrid,61.9,57.0,5.47,5.44,3.38,Ideal,E,VS2
14982,2.06,Luxembourg,61.0,59.0,8.24,8.21,5.02,Premium,I,SI2
8973,1.51,Las Vegas,61.7,54.0,7.37,7.41,4.56,Very Good,G,SI2
16169,1.5,Paris,62.5,58.0,7.28,7.21,4.53,Premium,E,VS1
3849,0.72,Tel Aviv,61.9,57.0,5.72,5.75,3.55,Ideal,G,VVS2
608,0.3,Tel Aviv,61.7,59.0,4.3,4.26,2.64,Premium,I,VS1
2863,0.9,Antwerp,59.8,62.0,6.24,6.21,3.72,Premium,J,VS2
12369,2.01,Surat,59.3,62.0,8.2,8.15,4.85,Premium,J,SI1
8994,1.59,Amsterdam,61.1,57.0,7.48,7.54,4.59,Very Good,E,SI2
7426,1.3,Zurich,62.2,58.0,6.93,6.83,4.28,Premium,D,SI1
4694,1.01,Antwerp,62.0,56.0,6.46,6.42,3.99,Ideal,E,SI2
567,0.28,Amsterdam,59.6,61.0,4.28,4.25,2.54,Premium,F,VS2
3682,1.01,Luxembourg,62.0,58.0,6.41,6.46,3.99,Very Good,G,SI2
2982,0.71,London,61.7,57.0,5.7,5.75,3.53,Ideal,G,VVS1
1323,0.5,Surat,64.0,57.0,5.08,5.04,3.23,Good,F,VS2
8317,1.02,Kimberly,62.9,54.0,6.38,6.46,4.04,Very Good,E,VS1
605,0.32,Zurich,62.3,56.0,4.4,4.37,2.73,Ideal,I,VS1
3907,0.71,Zurich,57.9,61.0,5.88,5.96,3.43,Very Good,E,VVS1
408,0.31,Zurich,63.0,58.0,4.34,4.36,2.74,Very Good,F,SI2
995,0.4,Dubai,64.0,57.0,4.66,4.69,2.99,Very Good,D,VS1
8852,1.52,Zurich,64.1,57.0,7.26,7.21,4.64,Good,I,SI1
11323,1.26,Zurich,61.2,56.0,6.97,6.93,4.25,Ideal,E,VS1
687,0.42,Zurich,63.1,56.0,4.75,4.79,3.01,Good,G,SI1
1197,0.53,Madrid,62.3,57.0,5.2,5.24,3.25,Ideal,H,SI1
530,0.23,Tel Aviv,60.9,58.0,3.95,3.96,2.41,Very Good,E,VVS1
4638,1.01,London,61.9,59.0,6.38,6.42,3.96,Ideal,I,SI1
684,0.31,Dubai,62.5,53.0,4.37,4.34,2.72,Ideal,D,SI1
612,0.28,Zurich,60.9,60.0,4.25,4.26,2.59,Very Good,E,VVS1
758,0.32,Madrid,60.3,60.0,4.42,4.44,2.67,Premium,D,VS2
770,0.31,Madrid,59.9,59.0,4.44,4.41,2.65,Premium,G,VS1
2494,0.71,London,61.7,56.0,5.74,5.77,3.55,Ideal,E,SI1
553,0.31,Kimberly,61.8,58.0,4.35,4.32,2.68,Premium,G,SI1
523,0.36,Zurich,61.6,55.0,4.6,4.65,2.85,Ideal,I,VS2
672,0.32,Paris,62.4,55.0,4.39,4.36,2.73,Ideal,G,VS2
3751,1.25,Tel Aviv,59.8,58.0,7.02,6.96,4.18,Premium,J,VS2
6355,1.07,Kimberly,63.0,55.0,6.5,6.55,4.11,Very Good,G,VS2
1153,0.41,Kimberly,62.1,55.0,4.78,4.75,2.96,Ideal,E,VS1
7154,1.22,Paris,63.0,60.0,6.85,6.74,4.28,Premium,F,VS2
4516,1.06,Tel Aviv,60.1,59.0,6.58,6.67,3.98,Ideal,H,SI2
4404,1.04,Paris,62.1,56.0,6.48,6.5,4.03,Ideal,H,SI2
2463,0.7,Surat,60.8,59.0,5.75,5.7,3.48,Premium,E,SI2
337,0.22,Kimberly,65.1,61.0,3.87,3.78,2.49,Fair,E,VS2
3344,0.72,Amsterdam,61.7,55.0,5.72,5.79,3.55,Ideal,G,VS2
1003,0.39,Tel Aviv,62.0,55.0,4.66,4.69,2.9,Ideal,F,VS1
507,0.31,Dubai,60.4,60.0,4.4,4.44,2.67,Very Good,D,SI1
942,0.31,Dubai,62.1,55.0,4.35,4.32,2.69,Ideal,D,VS2
5550,1.06,Madrid,61.2,57.1,6.56,6.59,4.03,Premium,I,VS1
10080,1.5,New York City,61.2,59.0,7.41,7.36,4.52,Premium,E,SI2
15540,2.0,Amsterdam,64.8,58.0,7.98,7.89,5.14,Fair,D,SI1
8454,1.09,Tel Aviv,59.5,61.0,6.74,6.7,4.0,Premium,G,VVS2
505,0.23,New York City,59.3,60.0,4.0,4.1,2.4,Very Good,E,VVS2
808,0.31,Amsterdam,61.3,56.0,4.35,4.37,2.67,Very Good,F,VVS1
666,0.33,Madrid,62.1,54.0,4.43,4.46,2.76,Ideal,F,VS2
898,0.38,Las Vegas,62.7,58.0,4.62,4.6,2.89,Premium,F,SI1
552,0.3,Antwerp,61.9,54.0,4.32,4.34,2.68,Ideal,D,SI1
4488,1.06,Kimberly,59.5,63.0,6.62,6.59,3.93,Very Good,F,SI1
2444,0.85,Zurich,62.0,58.0,6.08,6.04,3.76,Premium,G,SI2
2143,0.53,Surat,61.4,56.0,5.21,5.25,3.21,Ideal,E,VS1
1175,0.51,Amsterdam,61.5,54.0,5.17,5.21,3.19,Ideal,G,SI1
11212,2.01,Surat,64.4,61.0,7.74,7.78,5.0,Fair,J,SI1
4295,1.0,London,64.4,57.0,6.32,6.28,4.06,Fair,G,SI1
1601,0.53,Zurich,61.2,56.0,5.23,5.26,3.21,Ideal,H,VS1
1815,0.52,Surat,61.8,55.0,5.21,5.17,3.21,Ideal,G,VS1
9465,1.52,London,62.1,59.0,7.3,7.35,4.55,Ideal,I,VS2
767,0.31,Surat,61.9,54.0,4.38,4.41,2.72,Ideal,E,VVS2
4212,1.14,Paris,61.5,57.0,6.73,6.77,4.15,Ideal,J,SI2
644,0.35,Zurich,60.9,58.0,4.52,4.55,2.76,Premium,D,SI1
485,0.24,New York City,64.0,56.0,3.94,3.97,2.53,Very Good,E,VVS2
1355,0.59,Surat,59.8,58.0,5.48,5.43,3.26,Premium,G,SI1
4243,0.76,Tel Aviv,62.0,56.0,5.84,5.87,3.63,Ideal,D,VS1
1376,0.52,Luxembourg,62.2,57.0,5.18,5.11,3.2,Ideal,I,VVS2
1569,0.61,Zurich,61.1,56.0,5.44,5.49,3.33,Ideal,J,VS1
2370,0.79,Paris,62.8,57.0,5.91,5.88,3.7,Premium,H,SI2
16323,2.02,Kimberly,62.3,61.0,8.07,7.96,4.99,Premium,G,SI1
2463,0.75,Madrid,60.6,60.0,5.88,5.91,3.57,Very Good,F,SI1
955,0.33,Amsterdam,62.4,55.0,4.4,4.42,2.75,Ideal,F,VVS1
1636,0.7,Antwerp,58.9,59.0,5.73,5.7,3.37,Premium,G,SI2
4391,1.03,Surat,61.7,55.0,6.48,6.52,4.01,Ideal,G,SI2
1367,0.41,Surat,61.7,56.0,4.77,4.8,2.95,Ideal,G,IF
4466,1.2,Surat,63.7,58.0,6.61,6.68,4.23,Good,J,VS2
